"winner_id","loser_id","score","set_order","best_of","surface","tourney_date","winner_age","loser_age","winner_rank","loser_rank","w_games","l_games","sets_won_winner","sets_won_loser","total_sets","row_num","N_months_since_last_match_winner","N_months_since_last_match_loser"
105227,103990,"6-4 6-3","11",3,"Hard",2014-03-06,25.4264202601,31.8384668036,26,17,12,7,2,0,2,18320,0,0
104925,105292,"6-1 3-6 6-1","101",3,"Hard",2014-03-06,26.7816563997,25.0650239562,2,91,15,8,2,1,3,18321,0,0
105238,104926,"6-2 6-4","11",3,"Hard",2014-03-06,25.3169062286,26.7761806982,31,14,12,6,2,0,2,18322,0,0
105683,104918,"4-6 7-5 6-3","011",3,"Hard",2014-03-06,23.1813826146,26.8008213552,11,6,17,14,2,1,3,18323,0,0
104731,104527,"7-6(1) 4-6 6-1","101",3,"Hard",2014-03-06,27.7919233402,28.9308692676,18,3,17,13,2,1,3,18324,0,0
103819,103163,"6-4 6-4","11",3,"Hard",2014-03-06,32.5667351129,35.9151266256,8,12,12,8,2,0,2,18325,0,0
104545,104269,"7-6(3) 3-6 6-3","101",3,"Hard",2014-03-06,28.8514715948,30.2970568104,13,33,16,15,2,1,3,18326,0,0
105208,105138,"7-6(0) 4-6 6-2","101",3,"Hard",2014-03-06,25.5058179329,25.8836413415,22,53,17,14,2,1,3,18327,0,0
103898,103852,"6-3 7-6(4)","11",3,"Hard",2014-03-06,32.1998631075,32.4490075291,65,37,13,9,2,0,2,18328,0,0
104925,105227,"1-6 6-2 6-3","011",3,"Hard",2014-03-06,26.7816563997,25.4264202601,2,26,13,11,2,1,3,18329,0,0
105238,105683,"6-3 6-4","11",3,"Hard",2014-03-06,25.3169062286,23.1813826146,31,11,12,7,2,0,2,18330,0,0
103819,104731,"7-5 6-1","11",3,"Hard",2014-03-06,32.5667351129,27.7919233402,8,18,13,6,2,0,2,18331,0,0
104545,105208,"7-6(4) 7-6(3)","11",3,"Hard",2014-03-06,28.8514715948,25.5058179329,13,22,14,12,2,0,2,18332,0,0
104925,103898,"6-1 6-3","11",3,"Hard",2014-03-06,26.7816563997,32.1998631075,2,65,12,4,2,0,2,18333,0,0
103819,105238,"6-3 6-1","11",3,"Hard",2014-03-06,32.5667351129,25.3169062286,8,31,12,4,2,0,2,18334,0,0
104925,104545,"7-5 6-7(2) 6-1","101",3,"Hard",2014-03-06,26.7816563997,28.8514715948,2,13,19,13,2,1,3,18335,0,0
104925,103819,"3-6 6-3 7-6(3)","011",3,"Hard",2014-03-06,26.7816563997,32.5667351129,2,8,16,15,2,1,3,18336,0,0
103720,104898,"3-6 6-3 6-3","011",3,"Hard",2014-03-19,33.0568104038,26.945927447,44,46,15,12,2,1,3,18337,0,0
104797,103917,"7-6(8) 7-6(2)","11",3,"Hard",2014-03-19,27.523613963,32.1505817933,57,39,14,12,2,0,2,18338,0,0
105138,105449,"4-6 6-3 6-1","011",3,"Hard",2014-03-19,25.9219712526,24.2272416153,47,101,16,10,2,1,3,18339,0,0
105041,104932,"6-4 6-4","11",3,"Hard",2014-03-19,26.3682409309,26.8008213552,105,66,12,8,2,0,2,18340,0,1
106058,105550,"6-3 6-4","11",3,"Hard",2014-03-19,21.4757015743,23.832991102,103,113,12,7,2,0,2,18341,0,0
104198,105614,"1-6 6-1 6-4","011",3,"Hard",2014-03-19,30.7843942505,23.5728952772,55,63,13,11,2,1,3,18342,0,0
105379,104499,"1-6 6-2 6-4","011",3,"Hard",2014-03-19,24.6625598905,29.1006160164,119,145,13,12,2,1,3,18343,0,2
105992,105643,"6-2 6-4","11",3,"Hard",2014-03-19,21.8590006845,23.446954141,112,45,12,6,2,0,2,18344,0,0
104593,111575,"6-7(8) 6-1 6-1","011",3,"Hard",2014-03-19,28.6078028747,17.8206707734,99,453,18,9,2,1,3,18345,0,1
104273,104997,"3-6 6-3 7-6(3)","011",3,"Hard",2014-03-19,30.2997946612,26.5790554415,43,54,16,15,2,1,3,18346,0,0
103813,106071,"6-0 6-1","11",3,"Hard",2014-03-19,32.6488706366,21.401779603,40,74,12,1,2,0,2,18347,0,2
104229,105062,"6-1 3-1 RET","11",3,"Hard",2014-03-19,30.5900068446,26.2231348392,50,56,9,2,2,0,2,18348,0,0
105385,104122,"6-2 6-2","11",3,"Hard",2014-03-19,24.6488706366,31.1156741958,77,58,12,4,2,0,2,18349,0,1
105023,104660,"7-6(2) 6-3","11",3,"Hard",2014-03-19,26.4421629021,28.1916495551,62,79,13,9,2,0,2,18350,0,0
105311,105807,"6-4 7-6(3)","11",3,"Hard",2014-03-19,24.9637234771,22.6803559206,42,64,13,10,2,0,2,18351,0,0
103565,104166,"7-5 6-4","11",3,"Hard",2014-03-19,33.8316221766,30.8993839836,90,94,13,9,2,0,2,18352,0,0
103333,103908,"7-6(3) 7-6(5)","11",3,"Hard",2014-03-19,35.0472279261,32.1752224504,53,114,14,12,2,0,2,18353,0,0
105217,103812,"6-3 6-2","11",3,"Hard",2014-03-19,25.4893908282,32.6543463381,162,84,12,5,2,0,2,18354,0,0
104547,105676,"7-5 6-3","11",3,"Hard",2014-03-19,28.887063655,23.2744695414,125,97,13,8,2,0,2,18355,0,0
105292,104291,"7-6(9) 6-1","11",3,"Hard",2014-03-19,25.1033538672,30.1546885695,83,118,13,7,2,0,2,18356,0,0
103656,104308,"5-7 7-6(5) 6-3","011",3,"Hard",2014-03-19,33.3032169747,30.0807665982,59,75,18,16,2,1,3,18357,0,0
104594,104268,"1-6 6-4 7-6(6)","011",3,"Hard",2014-03-19,28.605065024,30.3381245722,72,68,14,16,2,1,3,18358,0,0
103285,104978,"6-3 6-0","11",3,"Hard",2014-03-19,35.3018480493,26.6666666667,49,95,12,3,2,0,2,18359,0,0
104559,104719,"6-4 6-3","11",3,"Hard",2014-03-19,28.8158795346,27.9288158795,60,36,12,7,2,0,2,18360,0,0
105051,103997,"4-6 6-4 6-4","011",3,"Hard",2014-03-19,26.3052703628,31.8357289528,67,81,16,14,2,1,3,18361,0,0
106210,103835,"6-4 7-6(1)","11",3,"Hard",2014-03-19,20.6844626968,32.5284052019,73,82,13,10,2,0,2,18362,0,0
104571,105053,"1-6 6-2 7-5","011",3,"Hard",2014-03-19,28.7474332649,26.302532512,143,65,14,13,2,1,3,18363,0,0
105173,103786,"6-4 7-5","11",3,"Hard",2014-03-19,25.7138945927,32.7885010267,80,71,13,9,2,0,2,18364,0,0
106233,104586,"7-6(6) 6-4","11",3,"Hard",2014-03-19,20.5338809035,28.6461327858,86,38,13,10,2,0,2,18365,0,0
103898,106378,"6-7(2) 6-3 6-2","011",3,"Hard",2014-03-19,32.2381930185,19.1868583162,52,298,18,12,2,1,3,18366,0,1
104471,104979,"4-6 6-1 6-4","011",3,"Hard",2014-03-19,29.2019164956,26.6529774127,37,70,16,11,2,1,3,18367,0,0
104871,104338,"7-5 3-6 7-6(5)","101",3,"Hard",2014-03-19,27.0910335387,29.9657768652,48,41,17,17,2,1,3,18368,0,0
104745,103720,"6-1 6-3","11",3,"Hard",2014-03-19,27.7864476386,33.0568104038,1,44,12,4,2,0,2,18369,0,0
104797,104098,"6-7(8) 6-0 6-3","011",3,"Hard",2014-03-19,27.523613963,31.2607802875,57,30,18,10,2,1,3,18370,0,0
105138,105668,"6-4 6-1","11",3,"Hard",2014-03-19,25.9219712526,23.3401779603,47,20,12,5,2,0,2,18371,0,0
104926,105041,"6-4 6-4","11",3,"Hard",2014-03-19,26.8145106092,26.3682409309,14,105,12,8,2,0,2,18372,0,0
105683,106058,"6-4 7-6(1)","11",3,"Hard",2014-03-19,23.2197125257,21.4757015743,12,103,13,10,2,0,2,18373,0,0
104198,104792,"6-2 7-5","11",3,"Hard",2014-03-19,30.7843942505,27.5400410678,55,24,13,7,2,0,2,18374,0,0
105379,105577,"6-7(5) 7-5 6-3","011",3,"Hard",2014-03-19,24.6625598905,23.7316906229,119,28,19,15,2,1,3,18375,0,0
103794,105992,"7-5 3-6 7-6(2)","101",3,"Hard",2014-03-19,32.7501711157,21.8590006845,93,112,17,17,2,1,3,18376,0,0
104527,104593,"6-0 3-6 6-3","101",3,"Hard",2014-03-19,28.9691991786,28.6078028747,3,99,15,9,2,1,3,18377,0,0
104273,105227,"6-2 7-6(5)","11",3,"Hard",2014-03-19,30.2997946612,25.4647501711,43,26,13,8,2,0,2,18378,0,0
105238,103813,"6-4 6-2","11",3,"Hard",2014-03-19,25.3552361396,32.6488706366,23,40,12,6,2,0,2,18379,0,0
105583,104229,"6-1 6-7(3) 6-3","101",3,"Hard",2014-03-19,23.7125256674,30.5900068446,89,50,18,11,2,1,3,18380,0,0
104545,105385,"6-7(5) 6-3 6-4","011",3,"Hard",2014-03-19,28.8898015058,24.6488706366,10,77,18,14,2,1,3,18381,0,0
104597,105023,"6-4 6-4","11",3,"Hard",2014-03-19,28.5694729637,26.4421629021,19,62,12,8,2,0,2,18382,0,0
105311,104468,"7-6(5) 3-6 6-3","101",3,"Hard",2014-03-19,24.9637234771,29.2183436003,42,27,16,15,2,1,3,18383,0,0
104607,103565,"7-6(5) 6-1","11",3,"Hard",2014-03-19,28.4955509925,33.8316221766,7,90,13,7,2,0,2,18384,0,0
103819,103333,"6-4 7-6(4)","11",3,"Hard",2014-03-19,32.605065024,35.0472279261,5,53,13,10,2,0,2,18385,0,0
105217,104269,"7-6(4) 6-7(3) 6-2","101",3,"Hard",2014-03-19,25.4893908282,30.3353867214,162,29,19,15,2,1,3,18386,0,0
104731,104547,"6-4 6-3","11",3,"Hard",2014-03-19,27.8302532512,28.887063655,18,125,12,7,2,0,2,18387,0,0
104755,105292,"7-6(7) 6-4","11",3,"Hard",2014-03-19,27.7453798768,25.1033538672,9,83,13,10,2,0,2,18388,0,0
105777,103656,"6-1 6-7(5) 6-3","101",3,"Hard",2014-03-19,22.8364134155,33.3032169747,16,59,18,11,2,1,3,18389,0,0
105453,104594,"6-4 6-1","11",3,"Hard",2014-03-19,24.2135523614,28.605065024,21,72,12,5,2,0,2,18390,0,0
104312,103285,"7-6(8) 4-6 6-4","101",3,"Hard",2014-03-19,30.0670773443,35.3018480493,33,49,17,16,2,1,3,18391,0,0
103970,104559,"6-4 6-0","11",3,"Hard",2014-03-19,31.9561943874,28.8158795346,4,60,12,4,2,0,2,18392,0,0
104918,105051,"3-6 6-0 6-1","011",3,"Hard",2014-03-19,26.8391512663,26.3052703628,6,67,15,7,2,1,3,18393,0,0
103852,106210,"6-2 7-6(3)","11",3,"Hard",2014-03-19,32.4873374401,20.6844626968,34,73,13,8,2,0,2,18394,0,0
104571,104259,"3-6 7-6(1) 7-6(5)","011",3,"Hard",2014-03-19,28.7474332649,30.417522245,143,25,17,18,2,1,3,18395,0,0
104542,105173,"6-2 6-4","11",3,"Hard",2014-03-19,28.9144421629,25.7138945927,11,80,12,6,2,0,2,18396,0,0
103990,106233,"6-4 7-6(8)","11",3,"Hard",2014-03-19,31.8767967146,20.5338809035,17,86,13,10,2,0,2,18397,0,0
103898,105208,"6-4 4-6 7-5","101",3,"Hard",2014-03-19,32.2381930185,25.5441478439,52,22,17,15,2,1,3,18398,0,0
104252,104471,"6-3 6-2","11",3,"Hard",2014-03-19,30.4476386037,29.2019164956,32,37,12,5,2,0,2,18399,0,0
104925,104871,"6-4 6-3","11",3,"Hard",2014-03-19,26.8199863107,27.0910335387,2,48,12,7,2,0,2,18400,0,0
104745,104797,"6-1 6-0","11",3,"Hard",2014-03-19,27.7864476386,27.523613963,1,57,12,1,2,0,2,18401,0,0
104926,105138,"4-6 6-3 6-3","011",3,"Hard",2014-03-19,26.8145106092,25.9219712526,14,47,16,12,2,1,3,18402,0,0
105683,104198,"6-1 6-2","11",3,"Hard",2014-03-19,23.2197125257,30.7843942505,12,55,12,3,2,0,2,18403,0,0
103794,105379,"6-3 7-5","11",3,"Hard",2014-03-19,32.7501711157,24.6625598905,93,119,13,8,2,0,2,18404,0,0
104527,104273,"7-5 6-4","11",3,"Hard",2014-03-19,28.9691991786,30.2997946612,3,43,13,9,2,0,2,18405,0,0
105238,105583,"3-6 6-0 7-6(5)","011",3,"Hard",2014-03-19,25.3552361396,23.7125256674,23,89,16,12,2,1,3,18406,0,0
104545,104597,"7-5 6-3","11",3,"Hard",2014-03-19,28.8898015058,28.5694729637,10,19,13,8,2,0,2,18407,0,0
104607,105311,"6-2 6-4","11",3,"Hard",2014-03-19,28.4955509925,24.9637234771,7,42,12,6,2,0,2,18408,0,0
103819,105217,"6-3 6-3","11",3,"Hard",2014-03-19,32.605065024,25.4893908282,5,162,12,6,2,0,2,18409,0,0
104755,104731,"6-3 6-4","11",3,"Hard",2014-03-19,27.7453798768,27.8302532512,9,18,12,7,2,0,2,18410,0,0
105453,105777,"7-6(1) 7-5","11",3,"Hard",2014-03-19,24.2135523614,22.8364134155,21,16,14,11,2,0,2,18411,0,0
103970,104312,"6-3 6-2","11",3,"Hard",2014-03-19,31.9561943874,30.0670773443,4,33,12,5,2,0,2,18412,0,0
104918,103852,"6-4 6-1","11",3,"Hard",2014-03-19,26.8391512663,32.4873374401,6,34,12,5,2,0,2,18413,0,0
104542,104571,"4-6 7-6(6) 7-5","011",3,"Hard",2014-03-19,28.9144421629,28.7474332649,11,143,18,17,2,1,3,18414,0,0
103990,103898,"6-3 6-4","11",3,"Hard",2014-03-19,31.8767967146,32.2381930185,17,52,12,7,2,0,2,18415,0,0
104745,104926,"6-2 6-2","11",3,"Hard",2014-03-19,27.7864476386,26.8145106092,1,14,12,4,2,0,2,18416,0,0
105683,103794,"6-3 6-4","11",3,"Hard",2014-03-19,23.2197125257,32.7501711157,12,93,12,7,2,0,2,18417,0,0
105238,104527,"6-4 3-6 6-1","101",3,"Hard",2014-03-19,25.3552361396,28.9691991786,23,3,15,11,2,1,3,18418,0,0
104607,104545,"6-3 7-5","11",3,"Hard",2014-03-19,28.4955509925,28.8898015058,7,10,13,8,2,0,2,18419,0,0
103819,104755,"6-1 6-2","11",3,"Hard",2014-03-19,32.605065024,27.7453798768,5,9,12,3,2,0,2,18420,0,0
105453,103970,"7-6(7) 2-6 7-6(9)","101",3,"Hard",2014-03-19,24.2135523614,31.9561943874,21,4,16,18,2,1,3,18421,0,0
104918,104542,"6-4 6-1","11",3,"Hard",2014-03-19,26.8391512663,28.9144421629,6,11,12,5,2,0,2,18422,0,0
104925,103990,"6-3 7-5","11",3,"Hard",2014-03-19,26.8199863107,31.8767967146,2,17,13,8,2,0,2,18423,0,0
104745,105683,"4-6 6-2 6-4","011",3,"Hard",2014-03-19,27.7864476386,23.2197125257,1,12,16,12,2,1,3,18424,0,0
104607,105238,"6-4 7-6(3)","11",3,"Hard",2014-03-19,28.4955509925,25.3552361396,7,23,13,10,2,0,2,18425,0,0
105453,103819,"3-6 7-5 6-4","011",3,"Hard",2014-03-19,24.2135523614,32.605065024,21,5,16,15,2,1,3,18426,0,0
104925,104918,"7-5 6-3","11",3,"Hard",2014-03-19,26.8199863107,26.8391512663,2,6,13,8,2,0,2,18427,0,0
104925,104745,"6-3 6-3","11",3,"Hard",2014-03-19,26.8199863107,27.7864476386,2,1,12,6,2,0,2,18428,0,0
104797,105585,"6-4 4-6 3-6 6-3 6-4","10011",5,"Hard",2014-04-04,27.5619438741,23.7399041752,54,204,25,23,3,2,5,18429,0,2
105842,104736,"1-6 7-6(4) 7-6(4) 3-6 9-7","01101",5,"Hard",2014-04-04,22.5434633812,27.8576317591,195,167,27,31,3,2,5,18430,2,11
105842,104797,"1-6 7-5 6-3 7-5","0111",5,"Hard",2014-04-04,22.5434633812,27.5619438741,195,54,21,19,3,1,4,18431,0,0
104736,105585,"6-2 1-6 6-3 6-7(4) 6-3","10101",5,"Hard",2014-04-04,27.8576317591,23.7399041752,167,204,25,21,3,2,5,18432,0,0
105053,105497,"6-2 4-6 6-4 6-7(3) 6-2","10101",5,"Clay",2014-04-04,26.340862423,24.0492813142,86,287,28,21,3,2,5,18433,0,2
104268,103607,"4-6 6-2 5-7 6-2 6-2","01011",5,"Clay",2014-04-04,30.3764544832,33.659137577,70,99,27,19,3,2,5,18434,0,2
126209,104857,"2-6 6-1 6-4","011",3,"Clay",2014-04-04,18.0698151951,27.1923340178,NA,NA,14,11,2,1,3,18435,6,23
108701,144773,"6-0 6-1","11",3,"Clay",2014-04-04,27.9315537303,17.2238193018,NA,NA,12,1,2,0,2,18436,11,2
104297,104673,"6-4 2-6 6-4 6-4","1011",5,"Clay",2014-04-04,30.1546885695,28.1615331964,157,495,20,18,3,1,4,18437,1,2
104297,105877,"6-4 6-7(10) 6-1 6-1","1011",5,"Clay",2014-04-04,30.1546885695,22.3381245722,157,252,24,13,3,1,4,18438,0,2
104500,111202,"7-6(4) 7-6(3) 6-4","111",5,"Hard",2014-04-04,29.1252566735,17.864476386,88,377,20,16,3,0,3,18439,1,6
105790,105072,"7-6(5) 6-4 6-4","111",5,"Hard",2014-04-04,22.7843942505,26.2176591376,300,371,19,14,3,0,3,18440,11,18
104500,105790,"6-4 5-7 6-3 6-1","1011",5,"Hard",2014-04-04,29.1252566735,22.7843942505,88,300,23,15,3,1,4,18441,0,0
105227,104308,"6-1 6-4 6-4","111",5,"Hard",2014-04-04,25.5030800821,30.1190965092,26,73,18,9,3,0,3,18442,0,0
106432,105668,"2-6 6-2 7-5 5-7 6-4","01101",5,"Hard",2014-04-04,17.3744010951,23.3785078713,295,21,26,24,3,2,5,18443,2,0
105227,105668,"3-6 6-7(5) 6-4 6-1 6-3","00111",5,"Hard",2014-04-04,25.5030800821,23.3785078713,26,21,27,21,3,2,5,18444,0,0
104804,104882,"4-6 7-5 6-3 3-6 6-4","01101",5,"Clay",2014-04-04,27.537303217,27.0718685832,198,121,26,24,3,2,5,18445,6,1
105641,104534,"6-3 6-4 6-4","111",5,"Clay",2014-04-04,23.485284052,28.9883641342,118,69,18,11,3,0,3,18446,2,0
104534,104813,"6-2 6-7(5) 6-0 6-2","1011",5,"Clay",2014-04-04,28.9883641342,27.5017111567,69,154,24,11,3,1,4,18447,0,7
105613,106233,"6-4 3-6 6-3 6-4","1011",5,"Hard",2014-04-04,23.6303901437,20.5722108145,164,79,21,17,3,1,4,18448,12,0
105041,104890,"7-6(3) 4-6 4-6 6-2 6-3","10011",5,"Hard",2014-04-04,26.4065708419,27.0253251198,95,108,27,23,3,2,5,18449,0,1
104890,105613,"7-6(5) 7-5","11",3,"Hard",2014-04-04,27.0253251198,23.6303901437,108,164,14,11,2,0,2,18450,0,0
105041,105589,"4-6 6-3 6-2","011",3,"Hard",2014-04-04,26.4065708419,23.7152635181,95,150,16,11,2,1,3,18451,0,5
105499,105156,"7-6(8) 7-6(4) 7-6(4)","111",5,"Clay",2014-04-04,24.0465434634,25.8343600274,429,789,21,18,3,0,3,18452,2,2
106198,111751,"6-2 6-3 7-5","111",5,"Clay",2014-04-04,20.7885010267,23.3429158111,321,NA,19,10,3,0,3,18453,2,14
106198,105499,"6-3 3-6 6-2 4-6 6-2","10101",5,"Clay",2014-04-04,20.7885010267,24.0465434634,321,429,25,19,3,2,5,18454,0,0
106174,134677,"6-3 6-0 6-1","111",5,"Clay",2014-04-04,20.9253935661,17.9657768652,312,NA,18,4,3,0,3,18455,2,2
106426,104658,"4-6 6-3 6-0 6-3","0111",5,"Clay",2014-04-04,17.8343600274,28.2327173169,397,1818,22,12,3,1,4,18456,1,44
104477,108930,"6-4 6-2","11",3,"Clay",2014-04-04,29.2238193018,25.3442847365,431,NA,12,6,2,0,2,18457,2,2
106426,134677,"6-2 6-1","11",3,"Clay",2014-04-04,17.8343600274,17.9657768652,397,NA,12,3,2,0,2,18458,0,0
105777,109737,"6-3 6-3 6-0","111",5,"Clay",2014-04-04,22.8747433265,19.8685831622,15,690,18,6,3,0,3,18459,0,2
105004,104377,"6-4 6-3 1-6 6-3","1101",5,"Clay",2014-04-04,26.5927446954,29.8370978782,344,280,19,16,3,1,4,18460,2,32
103891,104446,"7-6(2) 6-1","11",3,"Clay",2014-04-04,32.2929500342,29.4373716632,503,1155,13,7,2,0,2,18461,2,12
105004,105463,"5-7 6-0 6-1","011",3,"Clay",2014-04-04,26.5927446954,24.2108145106,344,949,17,8,2,1,3,18462,0,68
104945,105747,"6-0 6-3 6-2","111",5,"Hard",2014-04-04,26.8062970568,22.9760438056,231,535,18,5,3,0,3,18463,11,23
105633,105909,"3-6 7-5 7-5 7-6(5)","0111",5,"Hard",2014-04-04,23.5290896646,22.173853525,187,392,24,22,3,1,4,18464,2,14
104945,105633,"7-5 6-4 6-3","111",5,"Hard",2014-04-04,26.8062970568,23.5290896646,231,187,19,12,3,0,3,18465,0,0
106387,105239,"7-6(4) 7-6(5)","11",3,"Hard",2014-04-04,19.1375770021,25.3771389459,480,738,14,12,2,0,2,18466,12,2
108749,105830,"2-6 6-2 6-1 7-5","0111",5,"Clay",2014-04-04,18.8856947296,22.6146475017,1574,512,21,14,3,1,4,18467,2,2
104467,117365,"6-3 6-4 6-4","111",5,"Clay",2014-04-04,29.2703627652,17.9767282683,262,NA,18,11,3,0,3,18468,23,2
104467,108749,"6-0 6-0 6-0","111",5,"Clay",2014-04-04,29.2703627652,18.8856947296,262,1574,18,0,3,0,3,18469,0,0
109336,144777,"6-3 6-2","11",3,"Clay",2014-04-04,22.8062970568,18.8145106092,1206,NA,12,5,2,0,2,18470,12,12
104112,126340,"6-1 6-2 6-4","111",5,"Hard",2014-04-04,31.2060232717,17.0321697467,276,1307,18,7,3,0,3,18471,2,2
106033,123997,"7-6(7) 6-3 6-3","111",5,"Hard",2014-04-04,21.6536618754,19.3839835729,541,938,19,12,3,0,3,18472,2,2
104112,123997,"7-6(5) 6-4","11",3,"Hard",2014-04-04,31.2060232717,19.3839835729,276,938,13,10,2,0,2,18473,0,0
106033,126340,"6-1 6-2","11",3,"Hard",2014-04-04,21.6536618754,17.0321697467,541,1307,12,3,2,0,2,18474,0,0
104283,108747,"6-3 6-4 6-4","111",5,"Hard",2014-04-04,30.2286105407,23.2334017796,NA,NA,18,11,3,0,3,18475,12,2
104631,106392,"6-2 6-3 6-2","111",5,"Hard",2014-04-04,28.4134154689,19.0527036277,NA,NA,18,7,3,0,3,18476,2,1
106392,134886,"6-2 6-3 6-4","111",5,"Hard",2014-04-04,19.0527036277,17.87816564,NA,NA,18,9,3,0,3,18477,0,12
104631,104283,"6-3 7-5 6-0","111",5,"Hard",2014-04-04,28.4134154689,30.2286105407,NA,NA,19,8,3,0,3,18478,0,0
105985,104763,"6-1 6-3 6-3","111",5,"Hard",2014-04-04,21.9274469541,27.7399041752,399,1818,18,7,3,0,3,18479,2,2
105656,104656,"7-6(5) 5-7 6-4 7-6(1)","1011",5,"Hard",2014-04-04,23.4524298426,28.2409308693,419,NA,25,23,3,1,4,18480,2,2
108786,144772,"6-2 6-7(5) 7-6(8)","101",3,"Hard",2014-04-04,23.1348391513,15.8056125941,NA,NA,19,15,2,1,3,18481,11,2
104952,111167,"6-4 6-4 6-1","111",5,"Hard",2014-04-04,26.7926078029,20.9555099247,1012,948,18,9,3,0,3,18482,2,2
104233,103877,"6-3 6-4 5-7 6-7(5) 6-1","11001",5,"Hard",2014-04-04,30.5927446954,32.3750855578,741,NA,29,22,3,2,5,18483,2,14
104233,111167,"6-4 3-6 6-2","101",3,"Hard",2014-04-04,30.5927446954,20.9555099247,741,948,15,12,2,1,3,18484,0,0
111453,144776,"6-2 6-3","11",3,"Hard",2014-04-04,19.8959616701,19.279945243,1184,NA,12,5,2,0,2,18485,2,2
106000,104768,"6-3 7-6(4) 6-4","111",5,"Hard",2014-04-04,21.8617385352,27.6988364134,158,1455,19,13,3,0,3,18486,2,6
105806,103813,"3-6 7-6(3) 3-6 6-3 8-6","01011",5,"Hard",2014-04-04,22.7186858316,32.6872005476,221,45,27,27,3,2,5,18487,2,0
103813,106000,"7-5 7-6(1) 6-1","111",5,"Hard",2014-04-04,32.6872005476,21.8617385352,45,158,20,12,3,0,3,18488,0,0
105806,104768,"3-6 4-6 6-3 7-5 6-4","00111",5,"Hard",2014-04-04,22.7186858316,27.6988364134,221,1455,26,24,3,2,5,18489,0,0
105430,105299,"6-2 6-2 3-6 6-2","1101",5,"Clay",2014-04-04,24.3832991102,25.0814510609,177,327,21,12,3,1,4,18490,2,2
106201,105590,"7-5 7-6(5) 6-3","111",5,"Clay",2014-04-04,20.7665982204,23.7125256674,353,251,20,14,3,0,3,18491,2,11
105430,106078,"3-6 1-6 6-3 6-1 6-2","00111",5,"Clay",2014-04-04,24.3832991102,21.3826146475,177,265,22,18,3,2,5,18492,0,2
106201,105299,"7-6(3) 7-6(2)","11",3,"Clay",2014-04-04,20.7665982204,25.0814510609,353,327,14,12,2,0,2,18493,0,0
104960,105273,"6-3 4-6 7-6(2) 6-4","1011",5,"Hard",2014-04-04,26.7761806982,25.1882272416,501,513,23,19,3,1,4,18494,1,2
105935,105471,"2-6 6-4 2-6 6-1 6-1","01011",5,"Hard",2014-04-04,22.0944558522,24.1779603012,464,660,22,18,3,2,5,18495,11,13
104960,105935,"6-3 7-6(2) 4-6 6-3","1101",5,"Hard",2014-04-04,26.7761806982,22.0944558522,501,464,23,18,3,1,4,18496,0,0
105273,103746,"6-3 6-4","11",3,"Hard",2014-04-04,25.1882272416,32.977412731,513,544,12,7,2,0,2,18497,0,2
104591,103499,"7-5 6-4 6-4","111",5,"Clay",2014-04-04,28.6625598905,34.1656399726,NA,NA,19,13,3,0,3,18498,2,1
104604,108766,"6-4 6-3 6-1","111",5,"Clay",2014-04-04,28.5503080082,22.0205338809,1276,NA,18,8,3,0,3,18499,2,37
103499,108594,"4-6 6-1 2-6 6-3 5-1 RET","01011",5,"Clay",2014-04-04,34.1656399726,34.12183436,NA,NA,23,17,3,2,5,18500,0,6
103529,104591,"6-2 6-3 3-6 6-4","1101",5,"Clay",2014-04-04,34.0369609856,28.6625598905,NA,NA,21,15,3,1,4,18501,14,0
105575,105169,"6-3 7-6(2) 6-3","111",5,"Hard",2014-04-04,23.7754962355,25.7850787132,143,863,19,12,3,0,3,18502,1,11
103573,105827,"7-6(5) 7-6(3) 2-6 7-6(4)","1101",5,"Hard",2014-04-04,33.8179329227,22.6283367556,261,234,23,24,3,1,4,18503,2,2
105575,103573,"6-2 6-4 5-7 7-5","1101",5,"Hard",2014-04-04,23.7754962355,33.8179329227,143,261,24,18,3,1,4,18504,0,0
105827,105434,"7-6(5) 3-6 7-6(3) 6-4","1011",5,"Hard",2014-04-04,22.6283367556,24.3641341547,234,744,23,22,3,1,4,18505,0,6
111181,126223,"6-0 6-0 6-0","111",5,"Hard",2014-04-04,18.4558521561,18.6721423682,813,2017,18,0,3,0,3,18506,1,2
103600,106397,"3-6 7-6(8) 7-6(4) 3-6 7-5","01101",5,"Hard",2014-04-04,33.6892539357,18.9787816564,833,905,27,29,3,2,5,18507,2,1
111181,103600,"6-2 7-6(12) 1-6 6-1","1101",5,"Hard",2014-04-04,18.4558521561,33.6892539357,813,833,20,15,3,1,4,18508,0,0
106136,108985,"6-3 6-4","11",3,"Hard",2014-04-04,21.0869267625,28.0410677618,1358,1929,12,7,2,0,2,18509,1,73
104735,103898,"7-6(8) 6-3 6-2","111",5,"Hard",2014-04-04,27.8603696099,32.2765229295,96,50,19,11,3,0,3,18510,0,0
105376,104542,"5-7 7-6(3) 3-6 7-6(8) 8-6","01011",5,"Hard",2014-04-04,24.7091033539,28.9527720739,119,12,30,31,3,2,5,18511,2,0
104542,104735,"6-3 6-2 6-4","111",5,"Hard",2014-04-04,28.9527720739,27.8603696099,12,96,18,9,3,0,3,18512,0,0
104792,105376,"6-1 7-6(0) 6-2","111",5,"Hard",2014-04-04,27.5783709788,24.7091033539,25,119,19,9,3,0,3,18513,0,0
